file-name,row-index,row-values
gni-usd-current.csv,890,"CR, 2004, 18156384016"
gni-usd-current.csv,891,"CU, 2004, 37553800000"
gni-usd-current.csv,894,"CY, 2004, 15129281328"
gni-usd-current.csv,900,"DO, 2004, 20339310145"
gni-usd-current.csv,901,"DZ, 2004, 81810769009"
gni-usd-current.csv,902,"EC, 2004, 34751990000"
gni-usd-current.csv,903,"EG, 2004, 78630915274"
gni-usd-current.csv,904,"ER, 2004, 1093759653"
gni-usd-current.csv,906,"EE, 2004, 11461614907"
gni-usd-current.csv,907,"ET, 2004, 10067568645"
gni-usd-current.csv,909,"FJ, 2004, 2727795730"
gni-usd-current.csv,911,"FO, 2004, 1749812221"
gni-usd-current.csv,913,"GA, 2004, 5986945325"
gni-usd-current.csv,915,"GE, 2004, 5204214955"
gni-usd-current.csv,916,"GH, 2004, 8683238559"
gni-usd-current.csv,917,"GN, 2004, 3395183789"
gni-usd-current.csv,920,"GQ, 2004, 1481460274"
gni-usd-current.csv,923,"GL, 2004, 1599884717"
gni-usd-current.csv,924,"GT, 2004, 23555180312"
gni-usd-current.csv,928,"HN, 2004, 8321969872"
gni-usd-current.csv,929,"HR, 2004, 40909480188"
gni-usd-current.csv,930,"HT, 2004, 3737368292"
gni-usd-current.csv,931,"HU, 2004, 98040175096"
gni-usd-current.csv,936,"IQ, 2004, 36627901762"
gni-usd-current.csv,937,"IS, 2004, 13129800247"
gni-usd-current.csv,940,"JM, 2004, 9589175233"
gni-usd-current.csv,941,"JO, 2004, 11682059460"
gni-usd-current.csv,943,"KZ, 2004, 40288541015"
gni-usd-current.csv,944,"KE, 2004, 15953734332"
gni-usd-current.csv,945,"KG, 2004, 2109886098"
gni-usd-current.csv,946,"KH, 2004, 5123749225"
gni-usd-current.csv,951,"KW, 2004, 64628874305"
gni-usd-current.csv,952,"LA, 2004, 2269398120"
gni-usd-current.csv,953,"LB, 2004, 20137623881"
gni-usd-current.csv,955,"LY, 2004, 33138615385"
gni-usd-current.csv,957,"LI, 2004, 2858151917"
gni-usd-current.csv,958,"LK, 2004, 20457644036"
gni-usd-current.csv,959,"LS, 2004, 1795834353"
gni-usd-current.csv,960,"LT, 2004, 21936900223"
gni-usd-current.csv,961,"LU, 2004, 27876180365"
gni-usd-current.csv,962,"LV, 2004, 13438729215"
gni-usd-current.csv,963,"MO, 2004, 9712059141"
gni-usd-current.csv,965,"MA, 2004, 55960870546"
gni-usd-current.csv,966,"MC, 2004, 4110348444"
gni-usd-current.csv,967,"MD, 2004, 2934771469"
gni-usd-current.csv,968,"MG, 2004, 4284689855"
gni-usd-current.csv,969,"MV, 2004, 1007909147"
gni-usd-current.csv,972,"MK, 2004, 5478963753"
gni-usd-current.csv,973,"ML, 2004, 4679207829"
gni-usd-current.csv,974,"MT, 2004, 5573898262"
gni-usd-current.csv,976,"ME, 2004, 2180396430"
gni-usd-current.csv,977,"MN, 2004, 1981009759"
gni-usd-current.csv,979,"MZ, 2004, 5398486746"
gni-usd-current.csv,980,"MR, 2004, 1562116612"
gni-usd-current.csv,981,"MU, 2004, 6371508732"
gni-usd-current.csv,982,"MW, 2004, 2579274259"
gni-usd-current.csv,984,"NA, 2004, 6690279777"
gni-usd-current.csv,986,"NE, 2004, 3039991037"
gni-usd-current.csv,987,"NG, 2004, 77987505370"
gni-usd-current.csv,988,"NI, 2004, 5603468205"
gni-usd-current.csv,991,"NP, 2004, 7251112702"
gni-usd-current.csv,992,"NZ, 2004, 97117848739"
gni-usd-current.csv,993,"OM, 2004, 24283485241"
gni-usd-current.csv,995,"PA, 2004, 13136900000"
gni-usd-current.csv,996,"PE, 2004, 63083021630"
gni-usd-current.csv,999,"PG, 2004, 3558926282"
gni-usd-current.csv,1001,"PR, 2004, 51826517000"
gni-usd-current.csv,1004,"PY, 2004, 6751684944"
gni-usd-current.csv,1006,"QA, 2004, 29492306842"
gni-usd-current.csv,1007,"RO, 2004, 72641447025"
gni-usd-current.csv,1009,"RW, 2004, 2055534149"
gni-usd-current.csv,1011,"SD, 2004, 19787795661"
gni-usd-current.csv,1012,"SN, 2004, 7941187336"
gni-usd-current.csv,1015,"SL, 2004, 1399108717"
gni-usd-current.csv,1016,"SV, 2004, 15340400000"
gni-usd-current.csv,1017,"SM, 2004, 1169605165"
gni-usd-current.csv,1019,"RS, 2004, 24644447488"
gni-usd-current.csv,1022,"SR, 2004, 1421192538"
gni-usd-current.csv,1023,"SK, 2004, 55131239136"
gni-usd-current.csv,1024,"SI, 2004, 34152051895"
gni-usd-current.csv,1026,"SZ, 2004, 2423212947"
gni-usd-current.csv,1029,"SY, 2004, 24333960521"
gni-usd-current.csv,1031,"TD, 2004, 3521569230"
gni-usd-current.csv,1032,"TG, 2004, 1903513789"
gni-usd-current.csv,1034,"TJ, 2004, 1999567263"
gni-usd-current.csv,1035,"TM, 2004, 6731351088"
gni-usd-current.csv,1038,"TT, 2004, 12487412298"
gni-usd-current.csv,1039,"TN, 2004, 29935447611"
gni-usd-current.csv,1042,"TZ, 2004, 12710164634"
gni-usd-current.csv,1043,"UG, 2004, 7725630984"
gni-usd-current.csv,1044,"UA, 2004, 64084296565"
gni-usd-current.csv,1045,"UY, 2004, 13095422650"
gni-usd-current.csv,1047,"UZ, 2004, 11980923548"
gni-usd-current.csv,1051,"VN, 2004, 48573032508"
gni-usd-current.csv,1053,"PS, 2004, 4555366482"
gni-usd-current.csv,1055,"YE, 2004, 12526476901"
gni-usd-current.csv,1057,"CD, 2004, 9989335592"
gni-usd-current.csv,1058,"ZM, 2004, 5822422443"
gni-usd-current.csv,1059,"ZW, 2004, 5522050000"
gni-usd-current.csv,1061,"AD, 2005, 2539759286"
gni-usd-current.csv,1062,"AF, 2005, 6286220881"
gni-usd-current.csv,1063,"AO, 2005, 24229563986"
gni-usd-current.csv,1064,"AL, 2005, 8540853032"
gni-usd-current.csv,1067,"AM, 2005, 5106441713"
gni-usd-current.csv,1072,"AZ, 2005, 11598940366"
gni-usd-current.csv,1073,"BI, 2005, 1099554387"
gni-usd-current.csv,1075,"BJ, 2005, 4340195011"
gni-usd-current.csv,1076,"BF, 2005, 5442137191"
gni-usd-current.csv,1077,"BD, 2005, 63355284553"
gni-usd-current.csv,1078,"BG, 2005, 29384093006"
gni-usd-current.csv,1079,"BH, 2005, 15555842445"
gni-usd-current.csv,1080,"BS, 2005, 7576221900"
gni-usd-current.csv,1081,"BA, 2005, 11371764481"
gni-usd-current.csv,1082,"BY, 2005, 30265574653"
gni-usd-current.csv,1085,"BO, 2005, 9172840035"
gni-usd-current.csv,1087,"BB, 2005, 3716500000"
gni-usd-current.csv,1088,"BN, 2005, 9531402830"
gni-usd-current.csv,1090,"BW, 2005, 9095641016"
gni-usd-current.csv,1091,"CF, 2005, 1340079424"
gni-usd-current.csv,1096,"CI, 2005, 16432852653"
gni-usd-current.csv,1097,"CM, 2005, 16099188628"
gni-usd-current.csv,1098,"CG, 2005, 4032288390"
gni-usd-current.csv,1102,"CR, 2005, 19756371751"
gni-usd-current.csv,1103,"CU, 2005, 42011100000"
gni-usd-current.csv,1106,"CY, 2005, 16292550260"
gni-usd-current.csv,1112,"DO, 2005, 32067520956"
gni-usd-current.csv,1113,"DZ, 2005, 98611507229"
gni-usd-current.csv,1114,"EC, 2005, 39692188000"
gni-usd-current.csv,1115,"EG, 2005, 89432106657"
gni-usd-current.csv,1116,"ER, 2005, 1089003673"
gni-usd-current.csv,1118,"EE, 2005, 13385688703"
gni-usd-current.csv,1119,"ET, 2005, 12365246788"
gni-usd-current.csv,1121,"FJ, 2005, 3050072147"
gni-usd-current.csv,1123,"FO, 2005, 1772349047"
gni-usd-current.csv,1125,"GA, 2005, 7708145137"
gni-usd-current.csv,1127,"GE, 2005, 6473294335"
gni-usd-current.csv,1128,"GH, 2005, 10600896542"
gni-usd-current.csv,1129,"GN, 2005, 2657936931"
gni-usd-current.csv,1132,"GQ, 2005, 4173013356"
gni-usd-current.csv,1135,"GL, 2005, 1662189361"
gni-usd-current.csv,1136,"GT, 2005, 26726434842"
gni-usd-current.csv,1140,"HN, 2005, 9219012009"
gni-usd-current.csv,1141,"HR, 2005, 44466146709"
gni-usd-current.csv,1142,"HT, 2005, 4227910415"
gni-usd-current.csv,1148,"IQ, 2005, 50694700136"
gni-usd-current.csv,1149,"IS, 2005, 16125248088"
gni-usd-current.csv,1152,"JM, 2005, 10407364715"
gni-usd-current.csv,1153,"JO, 2005, 12925054740"
gni-usd-current.csv,1155,"KZ, 2005, 51757264449"
gni-usd-current.csv,1156,"KE, 2005, 18731701165"
gni-usd-current.csv,1157,"KG, 2005, 2371676125"
gni-usd-current.csv,1158,"KH, 2005, 6005719073"
gni-usd-current.csv,1163,"KW, 2005, 87979452055"
gni-usd-current.csv,1164,"LA, 2005, 2669812773"
gni-usd-current.csv,1165,"LB, 2005, 21101162189"
gni-usd-current.csv,1167,"LY, 2005, 43719000000"
gni-usd-current.csv,1169,"LI, 2005, 3125901813"
gni-usd-current.csv,1170,"LK, 2005, 24106796020"
gni-usd-current.csv,1171,"LS, 2005, 1869402833"
gni-usd-current.csv,1172,"LT, 2005, 25688654037"
gni-usd-current.csv,1173,"LU, 2005, 32659553301"
gni-usd-current.csv,1174,"LV, 2005, 15734987613"
gni-usd-current.csv,1175,"MO, 2005, 11040854693"
gni-usd-current.csv,1177,"MA, 2005, 58760406091"
gni-usd-current.csv,1178,"MC, 2005, 4280072626"
gni-usd-current.csv,1179,"MD, 2005, 3346983802"
gni-usd-current.csv,1180,"MG, 2005, 4959854629"
gni-usd-current.csv,1184,"MK, 2005, 5876657439"
gni-usd-current.csv,1185,"ML, 2005, 5098670787"
gni-usd-current.csv,1186,"MT, 2005, 5710261961"
gni-usd-current.csv,1188,"ME, 2005, 2282062057"
gni-usd-current.csv,1189,"MN, 2005, 2471571798"
gni-usd-current.csv,1191,"MZ, 2005, 6218672319"
gni-usd-current.csv,1192,"MR, 2005, 1922440630"
gni-usd-current.csv,1193,"MU, 2005, 6275693425"
gni-usd-current.csv,1194,"MW, 2005, 2715176946"
gni-usd-current.csv,1196,"NA, 2005, 7148868185"
gni-usd-current.csv,1198,"NE, 2005, 3395616103"
gni-usd-current.csv,1199,"NG, 2005, 98881148053"
gni-usd-current.csv,1200,"NI, 2005, 6172552516"
gni-usd-current.csv,1203,"NP, 2005, 8152825710"
gni-usd-current.csv,1205,"OM, 2005, 29882965130"
gni-usd-current.csv,1207,"PA, 2005, 14339800000"
gni-usd-current.csv,1208,"PE, 2005, 69897947512"
gni-usd-current.csv,1211,"PG, 2005, 4530524108"
gni-usd-current.csv,1213,"PR, 2005, 54861880341"
gni-usd-current.csv,1216,"PY, 2005, 7360465284"
gni-usd-current.csv,1218,"QA, 2005, 38814834046"
gni-usd-current.csv,1219,"RO, 2005, 96278837116"
gni-usd-current.csv,1221,"RW, 2005, 2554252482"
gni-usd-current.csv,1223,"SD, 2005, 24581223615"
gni-usd-current.csv,1224,"SN, 2005, 8551474717"
gni-usd-current.csv,1227,"SL, 2005, 1589853119"
gni-usd-current.csv,1228,"SV, 2005, 16603500000"
gni-usd-current.csv,1229,"SM, 2005, 1206287619"
gni-usd-current.csv,1231,"RS, 2005, 25925756641"
gni-usd-current.csv,1234,"SR, 2005, 1753157833"
gni-usd-current.csv,1235,"SK, 2005, 61031463748"
gni-usd-current.csv,1236,"SI, 2005, 36171806426"
gni-usd-current.csv,1238,"SZ, 2005, 2762365753"
gni-usd-current.csv,1241,"SY, 2005, 27979782709"
gni-usd-current.csv,1243,"TD, 2005, 5709652789"
gni-usd-current.csv,1244,"TG, 2005, 2079925422"
gni-usd-current.csv,1246,"TJ, 2005, 2233776163"
gni-usd-current.csv,1247,"TM, 2005, 7541355717"
gni-usd-current.csv,1250,"TT, 2005, 15328539469"
gni-usd-current.csv,1251,"TN, 2005, 30645412490"
gni-usd-current.csv,1254,"TZ, 2005, 13836255849"
gni-usd-current.csv,1255,"UG, 2005, 8748333479"
gni-usd-current.csv,1256,"UA, 2005, 85157018069"
gni-usd-current.csv,1257,"UY, 2005, 16863010417"
gni-usd-current.csv,1259,"UZ, 2005, 14283209839"
gni-usd-current.csv,1263,"VN, 2005, 56575238956"
gni-usd-current.csv,1265,"PS, 2005, 5183455239"
gni-usd-current.csv,1267,"YE, 2005, 15139185523"
gni-usd-current.csv,1269,"CD, 2005, 11457022315"
gni-usd-current.csv,1270,"ZM, 2005, 7700136128"
gni-usd-current.csv,1271,"ZW, 2005, 5480616600"
gni-usd-current.csv,1273,"AD, 2006, 2823503853"
gni-usd-current.csv,1274,"AF, 2006, 7100901458"
gni-usd-current.csv,1275,"AO, 2006, 35421665933"
gni-usd-current.csv,1276,"AL, 2006, 9346566990"
gni-usd-current.csv,1279,"AM, 2006, 6686484949"
gni-usd-current.csv,1281,"AG, 2006, 1088400277"
gni-usd-current.csv,1284,"AZ, 2006, 18301691720"
gni-usd-current.csv,1285,"BI, 2006, 1264380655"
gni-usd-current.csv,1287,"BJ, 2006, 4675668269"
gni-usd-current.csv,1288,"BF, 2006, 5842308002"
gni-usd-current.csv,1289,"BD, 2006, 75870235259"
gni-usd-current.csv,1290,"BG, 2006, 32798571154"
gni-usd-current.csv,1291,"BH, 2006, 18119630841"
gni-usd-current.csv,1292,"BS, 2006, 7840488000"
gni-usd-current.csv,1293,"BA, 2006, 12942067860"
gni-usd-current.csv,1294,"BY, 2006, 36847163308"
gni-usd-current.csv,1295,"BZ, 2006, 1092159600"
gni-usd-current.csv,1297,"BO, 2006, 11054601639"
gni-usd-current.csv,1299,"BB, 2006, 4057700000"
gni-usd-current.csv,1300,"BN, 2006, 11470703002"
gni-usd-current.csv,1302,"BW, 2006, 9354021770"
gni-usd-current.csv,1303,"CF, 2006, 1462249394"
gni-usd-current.csv,1308,"CI, 2006, 17091274824"
gni-usd-current.csv,1309,"CM, 2006, 17701031894"
gni-usd-current.csv,1310,"CG, 2006, 5105401153"
gni-usd-current.csv,1313,"CV, 2006, 1062929390"
gni-usd-current.csv,1314,"CR, 2006, 22530740184"
gni-usd-current.csv,1315,"CU, 2006, 52124800000"
gni-usd-current.csv,1318,"CY, 2006, 17558640194"
gni-usd-current.csv,1324,"DO, 2006, 34112046140"
gni-usd-current.csv,1326,"EC, 2006, 44973578600"
gni-usd-current.csv,1328,"ER, 2006, 1202459440"
gni-usd-current.csv,1330,"EE, 2006, 15927173053"
gni-usd-current.csv,1331,"ET, 2006, 15242302422"
gni-usd-current.csv,1333,"FJ, 2006, 2982187175"
gni-usd-current.csv,1335,"FO, 2006, 2020178920"
gni-usd-current.csv,1337,"GA, 2006, 8186570986"
gni-usd-current.csv,1339,"GE, 2006, 7925536197"
gni-usd-current.csv,1340,"GH, 2006, 20283001630"
gni-usd-current.csv,1341,"GN, 2006, 2495966911"
gni-usd-current.csv,1344,"GQ, 2006, 7465577205"
gni-usd-current.csv,1347,"GL, 2006, 1657464900"
gni-usd-current.csv,1348,"GT, 2006, 29550694957"
gni-usd-current.csv,1350,"GY, 2006, 1414530341"
gni-usd-current.csv,1352,"HN, 2006, 10312981218"
gni-usd-current.csv,1353,"HR, 2006, 49268217479"
gni-usd-current.csv,1354,"HT, 2006, 4886368637"
gni-usd-current.csv,1360,"IQ, 2006, 66036590841"
gni-usd-current.csv,1361,"IS, 2006, 16037475064"
gni-usd-current.csv,1364,"JM, 2006, 13253327130"
gni-usd-current.csv,1365,"JO, 2006, 15509969581"
gni-usd-current.csv,1367,"KZ, 2006, 71550951259"
gni-usd-current.csv,1368,"KE, 2006, 25755429872"
gni-usd-current.csv,1369,"KG, 2006, 2785941160"
gni-usd-current.csv,1370,"KH, 2006, 6955824519"
gni-usd-current.csv,1374,"XK, 2006, 4117560146"
gni-usd-current.csv,1376,"LA, 2006, 3262376790"
gni-usd-current.csv,1377,"LB, 2006, 21979951575"
gni-usd-current.csv,1379,"LY, 2006, 57559375000"
gni-usd-current.csv,1380,"LC, 2006, 1012451797"
gni-usd-current.csv,1381,"LI, 2006, 3508014026"
gni-usd-current.csv,1382,"LK, 2006, 27878568680"
gni-usd-current.csv,1383,"LS, 2006, 1872119878"
gni-usd-current.csv,1384,"LT, 2006, 29633582377"
gni-usd-current.csv,1385,"LU, 2006, 30353607529"
gni-usd-current.csv,1386,"LV, 2006, 19266038544"
gni-usd-current.csv,1387,"MO, 2006, 13091166227"
gni-usd-current.csv,1389,"MA, 2006, 64702592087"
gni-usd-current.csv,1390,"MC, 2006, 4663488363"
gni-usd-current.csv,1391,"MD, 2006, 3809099494"
gni-usd-current.csv,1392,"MG, 2006, 5433145092"
gni-usd-current.csv,1393,"MV, 2006, 1262675806"
gni-usd-current.csv,1396,"MK, 2006, 6533076884"
gni-usd-current.csv,1397,"ML, 2006, 5865228551"
gni-usd-current.csv,1398,"MT, 2006, 6155761129"
gni-usd-current.csv,1400,"ME, 2006, 2741480994"
gni-usd-current.csv,1401,"MN, 2006, 3371388770"
gni-usd-current.csv,1403,"MZ, 2006, 6471915756"
gni-usd-current.csv,1404,"MR, 2006, 2624895939"
gni-usd-current.csv,1405,"MU, 2006, 6755883361"
gni-usd-current.csv,1406,"MW, 2006, 3078985539"
gni-usd-current.csv,1408,"NA, 2006, 7926841950"
gni-usd-current.csv,1410,"NE, 2006, 3647941605"
gni-usd-current.csv,1412,"NI, 2006, 6522487006"
gni-usd-current.csv,1415,"NP, 2006, 9112239664"
gni-usd-current.csv,1417,"OM, 2006, 33230689475"
gni-usd-current.csv,1419,"PA, 2006, 18395300000"
gni-usd-current.csv,1420,"PE, 2006, 80453516208"
gni-usd-current.csv,1423,"PG, 2006, 4931135411"
gni-usd-current.csv,1425,"PR, 2006, 57854319365"
gni-usd-current.csv,1428,"PY, 2006, 9339308164"
gni-usd-current.csv,1430,"QA, 2006, 57601646692"
gni-usd-current.csv,1433,"RW, 2006, 3081670246"
gni-usd-current.csv,1435,"SD, 2006, 33620027050"
gni-usd-current.csv,1436,"SN, 2006, 9270535718"
gni-usd-current.csv,1439,"SL, 2006, 1847768983"
gni-usd-current.csv,1440,"SV, 2006, 18113200000"
gni-usd-current.csv,1441,"SM, 2006, 1288429276"
gni-usd-current.csv,1443,"RS, 2006, 30194479402"
gni-usd-current.csv,1446,"SR, 2006, 2606231778"
gni-usd-current.csv,1447,"SK, 2006, 68436833522"
gni-usd-current.csv,1448,"SI, 2006, 39276458070"
gni-usd-current.csv,1450,"SZ, 2006, 2961907166"
gni-usd-current.csv,1453,"SY, 2006, 32393616325"
gni-usd-current.csv,1455,"TD, 2006, 7631179217"
gni-usd-current.csv,1456,"TG, 2006, 2165013506"
gni-usd-current.csv,1458,"TJ, 2006, 2728872932"
gni-usd-current.csv,1459,"TM, 2006, 9976886836"
gni-usd-current.csv,1460,"TL, 2006, 1270000000"
gni-usd-current.csv,1462,"TT, 2006, 17525036221"
gni-usd-current.csv,1463,"TN, 2006, 32797145004"
gni-usd-current.csv,1466,"TZ, 2006, 14163830655"
gni-usd-current.csv,1467,"UG, 2006, 9694756671"
gni-usd-current.csv,1469,"UY, 2006, 19142824257"
gni-usd-current.csv,1471,"UZ, 2006, 16885296203"
gni-usd-current.csv,1475,"VN, 2006, 64945527299"
gni-usd-current.csv,1477,"PS, 2006, 5337726491"
gni-usd-current.csv,1479,"YE, 2006, 17846205725"
gni-usd-current.csv,1481,"CD, 2006, 13826822554"
gni-usd-current.csv,1482,"ZM, 2006, 11588396348"
gni-usd-current.csv,1483,"ZW, 2006, 5131054900"
gni-usd-current.csv,1485,"AD, 2007, 3245411584"
gni-usd-current.csv,1486,"AF, 2007, 9873631084"
gni-usd-current.csv,1487,"AO, 2007, 52627949409"
gni-usd-current.csv,1488,"AL, 2007, 10998087979"
gni-usd-current.csv,1491,"AM, 2007, 9703722479"
gni-usd-current.csv,1493,"AG, 2007, 1236586904"
gni-usd-current.csv,1496,"AZ, 2007, 27970800839"
gni-usd-current.csv,1497,"BI, 2007, 1350178300"
gni-usd-current.csv,1499,"BJ, 2007, 5502908868"
gni-usd-current.csv,1500,"BF, 2007, 6753604123"
gni-usd-current.csv,1501,"BD, 2007, 84719837822"
gni-usd-current.csv,1502,"BG, 2007, 40398952068"
gni-usd-current.csv,1503,"BH, 2007, 21431899785"
gni-usd-current.csv,1504,"BS, 2007, 8172315000"
gni-usd-current.csv,1505,"BA, 2007, 15909634010"
gni-usd-current.csv,1506,"BY, 2007, 44864730113"
gni-usd-current.csv,1507,"BZ, 2007, 1131589750"
gni-usd-current.csv,1508,"BM, 2007, 7815302000"
gni-usd-current.csv,1509,"BO, 2007, 12630742722"
gni-usd-current.csv,1511,"BB, 2007, 4325500000"
gni-usd-current.csv,1512,"BN, 2007, 12310094247"
gni-usd-current.csv,1513,"BT, 2007, 1180134757"
gni-usd-current.csv,1514,"BW, 2007, 10200899245"
gni-usd-current.csv,1515,"CF, 2007, 1687431517"
gni-usd-current.csv,1520,"CI, 2007, 19535376329"
gni-usd-current.csv,1521,"CM, 2007, 19931427640"
gni-usd-current.csv,1522,"CG, 2007, 5774289433"
gni-usd-current.csv,1525,"CV, 2007, 1482535173"
gni-usd-current.csv,1526,"CR, 2007, 25457276185"
gni-usd-current.csv,1527,"CU, 2007, 57644100000"
gni-usd-current.csv,1530,"CY, 2007, 20223942043"
gni-usd-current.csv,1536,"DO, 2007, 41895080923"
gni-usd-current.csv,1538,"EC, 2007, 49039726800"
gni-usd-current.csv,1540,"ER, 2007, 1310746758"
gni-usd-current.csv,1542,"EE, 2007, 20537544268"
gni-usd-current.csv,1543,"ET, 2007, 19721806402"
gni-usd-current.csv,1545,"FJ, 2007, 3329491710"
gni-usd-current.csv,1547,"FO, 2007, 2332329114"
gni-usd-current.csv,1549,"GA, 2007, 10081870886"
gni-usd-current.csv,1551,"GE, 2007, 10209226625"
gni-usd-current.csv,1552,"GH, 2007, 24617383091"
gni-usd-current.csv,1553,"GN, 2007, 3763725913"
gni-usd-current.csv,1556,"GQ, 2007, 8443681735"
gni-usd-current.csv,1559,"GL, 2007, 2042179763"
gni-usd-current.csv,1560,"GT, 2007, 33270431236"
gni-usd-current.csv,1562,"GY, 2007, 1704613913"
gni-usd-current.csv,1564,"HN, 2007, 11878273620"
gni-usd-current.csv,1565,"HR, 2007, 58853708535"
gni-usd-current.csv,1566,"HT, 2007, 5887518115"
gni-usd-current.csv,1572,"IQ, 2007, 90334203252"
gni-usd-current.csv,1573,"IS, 2007, 20379064866"
gni-usd-current.csv,1576,"JM, 2007, 12161526209"
gni-usd-current.csv,1577,"JO, 2007, 17794107832"
gni-usd-current.csv,1579,"KZ, 2007, 91893261104"
gni-usd-current.csv,1580,"KE, 2007, 31813994960"
gni-usd-current.csv,1581,"KG, 2007, 3750600469"
gni-usd-current.csv,1582,"KH, 2007, 8275264917"
gni-usd-current.csv,1586,"XK, 2007, 4949797697"
gni-usd-current.csv,1588,"LA, 2007, 4075373139"
gni-usd-current.csv,1589,"LB, 2007, 25317814428"
gni-usd-current.csv,1591,"LY, 2007, 74070278689"
gni-usd-current.csv,1592,"LC, 2007, 1075500611"
gni-usd-current.csv,1593,"LI, 2007, 4121576825"
gni-usd-current.csv,1594,"LK, 2007, 31998137769"
gni-usd-current.csv,1595,"LS, 2007, 2024750655"
gni-usd-current.csv,1596,"LT, 2007, 37850391360"
gni-usd-current.csv,1597,"LU, 2007, 39932935279"
gni-usd-current.csv,1598,"LV, 2007, 27727172051"
gni-usd-current.csv,1599,"MO, 2007, 18030828024"
gni-usd-current.csv,1601,"MA, 2007, 74246093750"
gni-usd-current.csv,1602,"MC, 2007, 5974371696"
gni-usd-current.csv,1603,"MD, 2007, 4818888944"
gni-usd-current.csv,1604,"MG, 2007, 7286671310"
gni-usd-current.csv,1605,"MV, 2007, 1302778559"
gni-usd-current.csv,1608,"MK, 2007, 7770489604"
gni-usd-current.csv,1609,"ML, 2007, 6846604270"
gni-usd-current.csv,1610,"MT, 2007, 7213011342"
gni-usd-current.csv,1612,"ME, 2007, 3716219542"
gni-usd-current.csv,1613,"MN, 2007, 4137354777"
gni-usd-current.csv,1615,"MZ, 2007, 8607589181"
gni-usd-current.csv,1616,"MR, 2007, 2872539486"
gni-usd-current.csv,1617,"MU, 2007, 7970228644"
gni-usd-current.csv,1618,"MW, 2007, 3626879468"
gni-usd-current.csv,1620,"NA, 2007, 8580250988"
gni-usd-current.csv,1622,"NE, 2007, 4290922660"
gni-usd-current.csv,1624,"NI, 2007, 7232006548"
gni-usd-current.csv,1627,"NP, 2007, 10431055152"
gni-usd-current.csv,1629,"OM, 2007, 37279324098"
gni-usd-current.csv,1631,"PA, 2007, 22516000000"
gni-usd-current.csv,1632,"PE, 2007, 93873610394"
gni-usd-current.csv,1635,"PG, 2007, 6261159292"
gni-usd-current.csv,1637,"PR, 2007, 60642710617"
gni-usd-current.csv,1640,"PY, 2007, 12800491843"
gni-usd-current.csv,1642,"QA, 2007, 75473074748"
gni-usd-current.csv,1645,"RW, 2007, 3758227969"
gni-usd-current.csv,1647,"SD, 2007, 42704531045"
gni-usd-current.csv,1648,"SN, 2007, 11188702951"
gni-usd-current.csv,1651,"SL, 2007, 2264481804"
gni-usd-current.csv,1652,"SV, 2007, 19649000000"
gni-usd-current.csv,1653,"SM, 2007, 1493335669"
gni-usd-current.csv,1655,"RS, 2007, 39474564161"
gni-usd-current.csv,1658,"SR, 2007, 2935664845"
gni-usd-current.csv,1659,"SK, 2007, 83571448125"
gni-usd-current.csv,1660,"SI, 2007, 47243087873"
gni-usd-current.csv,1662,"SZ, 2007, 3094942562"
gni-usd-current.csv,1665,"SY, 2007, 39715797004"
gni-usd-current.csv,1667,"TD, 2007, 8480509777"
gni-usd-current.csv,1668,"TG, 2007, 2493199755"
gni-usd-current.csv,1670,"TJ, 2007, 3633602659"
gni-usd-current.csv,1671,"TM, 2007, 12299718574"
gni-usd-current.csv,1672,"TL, 2007, 1922000000"
gni-usd-current.csv,1674,"TT, 2007, 20855662708"
gni-usd-current.csv,1675,"TN, 2007, 36825136612"
gni-usd-current.csv,1678,"TZ, 2007, 16661401236"
gni-usd-current.csv,1679,"UG, 2007, 12056748128"
gni-usd-current.csv,1681,"UY, 2007, 22892465189"
gni-usd-current.csv,1683,"UZ, 2007, 23242394023"
gni-usd-current.csv,1687,"VN, 2007, 75243501680"
gni-usd-current.csv,1689,"PS, 2007, 6061202108"
gni-usd-current.csv,1691,"YE, 2007, 24356656502"
gni-usd-current.csv,1693,"CD, 2007, 15729839715"
gni-usd-current.csv,1694,"ZM, 2007, 12512363375"
gni-usd-current.csv,1695,"ZW, 2007, 4929377100"
gni-usd-current.csv,1697,"AD, 2008, 3712034267"
gni-usd-current.csv,1698,"AF, 2008, 10233534943"
gni-usd-current.csv,1699,"AO, 2008, 70250478051"
gni-usd-current.csv,1700,"AL, 2008, 12945743826"
gni-usd-current.csv,1703,"AM, 2008, 12353321039"
gni-usd-current.csv,1705,"AG, 2008, 1286265778"
gni-usd-current.csv,1708,"AZ, 2008, 43586308423"
gni-usd-current.csv,1709,"BI, 2008, 1607334286"
gni-usd-current.csv,1711,"BJ, 2008, 6622075027"
gni-usd-current.csv,1712,"BF, 2008, 8347655013"
gni-usd-current.csv,1713,"BD, 2008, 98684113103"
gni-usd-current.csv,1714,"BG, 2008, 50748304390"
gni-usd-current.csv,1715,"BH, 2008, 24787471143"
gni-usd-current.csv,1716,"BS, 2008, 8187306400"
gni-usd-current.csv,1717,"BA, 2008, 19418168664"
gni-usd-current.csv,1718,"BY, 2008, 59975468165"
gni-usd-current.csv,1719,"BZ, 2008, 1203447850"
gni-usd-current.csv,1720,"BM, 2008, 7840342000"
gni-usd-current.csv,1721,"BO, 2008, 16137947287"
gni-usd-current.csv,1723,"BB, 2008, 4295600000"
