value,type,iso2,filename,numerical,inadequate,urban.inadequate,rural.inadequate,phase
43,toilets,KM,kmhr61dt,TRUE,1,,,6
99,toilets,KM,kmhr61dt,TRUE,NAN,,,6
other,wall,KH,khhr72dt,FALSE,NAN,,,7
other,wall,MW,mwhr71dt,FALSE,NAN,,,7
other,wall,UG,ughr72dt,FALSE,NAN,,,7
palm,wall,DR,drhr61dt,FALSE,1,,,6
palm,wall,DR,drhr6adt,FALSE,1,,,6
palm leave (yagua),wall,DR,drhr61dt,FALSE,1,,,6
palm leave (yagua),wall,DR,drhr6adt,FALSE,1,,,6
palm/bamboo/thatch,wall,KH,khhr72dt,FALSE,1,,,7
plain stone,wall,YE,yehr61dt,FALSE,0,,,6
planks,wall,CO,cohr61dt,FALSE,1,,,6
plywood,wall,BJ,bjhr61dt,FALSE,1,,,6
plywood,wall,KY,kyhr61dt,FALSE,1,,,6
plywood,wall,LS,lshr61dt,FALSE,1,,,6
plywood,wall,MD,mdhr61dt,FALSE,1,,,6
plywood,wall,MD,mdhr6hdt,FALSE,1,,,6
plywood,wall,MW,mwhr6hdt,FALSE,1,,,6
plywood,wall,NM,nmhr61dt,FALSE,1,,,6
plywood,wall,NP,nphr60dt,FALSE,1,,,6
plywood,wall,TG,tghr61dt,FALSE,1,,,6
11,water,KM,kmhr61dt,TRUE,,0,0,6
12,water,KM,kmhr61dt,TRUE,,0,0,6
13,water,KM,kmhr61dt,TRUE,,1,0,6
21,water,KM,kmhr61dt,TRUE,,1,0,6
31,water,KM,kmhr61dt,TRUE,,1,0,6
32,water,KM,kmhr61dt,TRUE,,1,1,6
41,water,KM,kmhr61dt,TRUE,,1,0,6
42,water,KM,kmhr61dt,TRUE,,1,1,6
43,water,KM,kmhr61dt,TRUE,,1,1,6
51,water,KM,kmhr61dt,TRUE,,1,1,6
61,water,KM,kmhr61dt,TRUE,,1,1,6
62,water,KM,kmhr61dt,TRUE,,1,1,6
71,water,KM,kmhr61dt,TRUE,,0,0,6
96,water,KM,kmhr61dt,TRUE,,NAN,NAN,6
99,water,KM,kmhr61dt,TRUE,,NAN,NAN,6
plywood,wall,TJ,tjhr61dt,FALSE,1,,,6
plywood,wall,ZM,zmhr61dt,FALSE,1,,,6
plywood,wall,BD,bdhr70dt,FALSE,1,,,7
plywood,wall,GH,ghhr70dt,FALSE,1,,,7
plywood,wall,KE,kehr70dt,FALSE,1,,,7
plywood,wall,KE,kehr7hdt,FALSE,1,,,7
plywood,wall,KH,khhr72dt,FALSE,1,,,7
plywood,wall,MW,mwhr71dt,FALSE,1,,,7
polymer cover,wall,KY,kyhr61dt,FALSE,0,,,6
prefabricated material,wall,CO,cohr61dt,FALSE,0,,,6
reused wood,wall,BJ,bjhr61dt,FALSE,1,,,6
reused wood,wall,BU,buhr6hdt,FALSE,1,,,6
reused wood,wall,CD,cdhr61dt,FALSE,1,,,6
reused wood,wall,KY,kyhr61dt,FALSE,1,,,6
reused wood,wall,LS,lshr61dt,FALSE,1,,,6
reused wood,wall,MD,mdhr61dt,FALSE,1,,,6
reused wood,wall,MD,mdhr6hdt,FALSE,1,,,6
reused wood,wall,MW,mwhr6hdt,FALSE,1,,,6
reused wood,wall,NM,nmhr61dt,FALSE,1,,,6
reused wood,wall,NP,nphr60dt,FALSE,1,,,6
reused wood,wall,RW,rwhr6qdt,FALSE,1,,,6
reused wood,wall,TG,tghr61dt,FALSE,1,,,6
reused wood,wall,TJ,tjhr61dt,FALSE,1,,,6
reused wood,wall,ZM,zmhr61dt,FALSE,1,,,6
reused wood,wall,GH,ghhr70dt,FALSE,1,,,7
reused wood,wall,KE,kehr70dt,FALSE,1,,,7
reused wood,wall,KE,kehr7hdt,FALSE,1,,,7
reused wood,wall,KH,khhr72dt,FALSE,1,,,7
reused wood,wall,UG,ughr72dt,FALSE,1,,,7
rudimentary - carton,wall,ZW,zwhr62dt,FALSE,1,,,6
rudimentary - plywood,wall,ZW,zwhr62dt,FALSE,1,,,6
rudimentary - reused wood,wall,ZW,zwhr62dt,FALSE,1,,,6
rudimentary - stone with mud,wall,ZW,zwhr62dt,FALSE,1,,,6
rudimentary walls stone with mud,wall,LS,lshr61dt,FALSE,1,,,6
rustic mats,wall,PE,pehr61dt,FALSE,1,,,6
rustic mats,wall,PE,pehr6adt,FALSE,1,,,6
rustic mats,wall,PE,pehr6idt,FALSE,1,,,6
sheet metal,wall,MD,mdhr61dt,FALSE,0,,,6
shells (casca),wall,MZ,mzhr62dt,FALSE,1,,,6
shingle (tejamanil),wall,DR,drhr61dt,FALSE,1,,,6
shingle (tejamanil),wall,DR,drhr6adt,FALSE,1,,,6
slag,wall,KY,kyhr61dt,FALSE,1,,,6
sod,wall,LS,lshr61dt,FALSE,1,,,6
sticks (paus maticados),wall,MZ,mzhr62dt,FALSE,1,,,6
sticks and mud,wall,AO,aohr61dt,FALSE,1,,,6
sticks with mud/clay/dung,wall,NM,nmhr61dt,FALSE,1,,,6
stone,wall,UG,ughr6adt,FALSE,0,,,6
stone with cal or cement,wall,PE,pehr61dt,FALSE,0,,,6
stone with cal or cement,wall,PE,pehr6adt,FALSE,0,,,6
stone with cal or cement,wall,PE,pehr6idt,FALSE,0,,,6
stone with lime / cement,wall,BJ,bjhr61dt,FALSE,0,,,6
stone with lime / cement,wall,BU,buhr6hdt,FALSE,0,,,6
stone with lime / cement,wall,KY,kyhr61dt,FALSE,0,,,6
stone with lime / cement,wall,MW,mwhr6hdt,FALSE,0,,,6
stone with lime / cement,wall,NM,nmhr61dt,FALSE,0,,,6
stone with lime / cement,wall,RW,rwhr6qdt,FALSE,0,,,6
stone with lime / cement,wall,TG,tghr61dt,FALSE,0,,,6
11,floor,LB,lbhr61dt,TRUE,1,,,6
21,floor,LB,lbhr61dt,TRUE,1,,,6
31,floor,LB,lbhr61dt,TRUE,0,,,6
32,floor,LB,lbhr61dt,TRUE,0,,,6
33,floor,LB,lbhr61dt,TRUE,0,,,6
34,floor,LB,lbhr61dt,TRUE,0,,,6
35,floor,LB,lbhr61dt,TRUE,0,,,6
96,floor,LB,lbhr61dt,TRUE,NAN,,,6
99,floor,LB,lbhr61dt,TRUE,NAN,,,6
11,toilets,LB,lbhr61dt,TRUE,0,,,6
12,toilets,LB,lbhr61dt,TRUE,0,,,6
13,toilets,LB,lbhr61dt,TRUE,0,,,6
14,toilets,LB,lbhr61dt,TRUE,1,,,6
15,toilets,LB,lbhr61dt,TRUE,1,,,6
21,toilets,LB,lbhr61dt,TRUE,0,,,6
22,toilets,LB,lbhr61dt,TRUE,0,,,6
23,toilets,LB,lbhr61dt,TRUE,1,,,6
31,toilets,LB,lbhr61dt,TRUE,1,,,6
41,toilets,LB,lbhr61dt,TRUE,0,,,6
42,toilets,LB,lbhr61dt,TRUE,1,,,6
43,toilets,LB,lbhr61dt,TRUE,1,,,6
96,toilets,LB,lbhr61dt,TRUE,NAN,,,6
99,toilets,LB,lbhr61dt,TRUE,NAN,,,6
stone with lime / cement,wall,TJ,tjhr61dt,FALSE,0,,,6
stone with lime / cement,wall,ZM,zmhr61dt,FALSE,0,,,6
stone with lime / cement,wall,BD,bdhr70dt,FALSE,0,,,7
stone with lime / cement,wall,GH,ghhr70dt,FALSE,0,,,7
stone with lime / cement,wall,KE,kehr70dt,FALSE,0,,,7
stone with lime / cement,wall,MW,mwhr71dt,FALSE,0,,,7
stone with lime/cement,wall,CD,cdhr61dt,FALSE,0,,,6
stone with lime/cement,wall,GN,gnhr61dt,FALSE,0,,,6
stone with lime/cement,wall,LS,lshr61dt,FALSE,0,,,6
stone with lime/cement,wall,MD,mdhr61dt,FALSE,0,,,6
stone with lime/cement,wall,MD,mdhr6hdt,FALSE,0,,,6
stone with lime/cement,wall,NP,nphr60dt,FALSE,0,,,6
stone with lime/cement,wall,BF,bfhr70dt,FALSE,0,,,7
stone with lime/cement,wall,KE,kehr7hdt,FALSE,0,,,7
11,water,LB,lbhr61dt,TRUE,,0,0,6
12,water,LB,lbhr61dt,TRUE,,0,0,6
13,water,LB,lbhr61dt,TRUE,,1,0,6
21,water,LB,lbhr61dt,TRUE,,1,0,6
31,water,LB,lbhr61dt,TRUE,,1,0,6
32,water,LB,lbhr61dt,TRUE,,1,1,6
41,water,LB,lbhr61dt,TRUE,,1,0,6
42,water,LB,lbhr61dt,TRUE,,1,1,6
43,water,LB,lbhr61dt,TRUE,,1,1,6
51,water,LB,lbhr61dt,TRUE,,1,1,6
61,water,LB,lbhr61dt,TRUE,,1,1,6
62,water,LB,lbhr61dt,TRUE,,1,1,6
71,water,LB,lbhr61dt,TRUE,,0,0,6
96,water,LB,lbhr61dt,TRUE,,NAN,NAN,6
99,water,LB,lbhr61dt,TRUE,,NAN,NAN,6
stone with lime/cement,wall,KH,khhr72dt,FALSE,0,,,7
stone with lime/cement,wall,UG,ughr72dt,FALSE,0,,,7
stone with mud,wall,BJ,bjhr61dt,FALSE,1,,,6
stone with mud,wall,BU,buhr6hdt,FALSE,1,,,6
stone with mud,wall,CD,cdhr61dt,FALSE,1,,,6
stone with mud,wall,GN,gnhr61dt,FALSE,1,,,6
stone with mud,wall,KY,kyhr61dt,FALSE,1,,,6
stone with mud,wall,MD,mdhr61dt,FALSE,1,,,6
11,toilets,LB,lbhr6adt,TRUE,0,,,6
12,toilets,LB,lbhr6adt,TRUE,0,,,6
13,toilets,LB,lbhr6adt,TRUE,0,,,6
14,toilets,LB,lbhr6adt,TRUE,1,,,6
15,toilets,LB,lbhr6adt,TRUE,1,,,6
21,toilets,LB,lbhr6adt,TRUE,0,,,6
22,toilets,LB,lbhr6adt,TRUE,0,,,6
23,toilets,LB,lbhr6adt,TRUE,1,,,6
31,toilets,LB,lbhr6adt,TRUE,1,,,6
41,toilets,LB,lbhr6adt,TRUE,0,,,6
42,toilets,LB,lbhr6adt,TRUE,1,,,6
43,toilets,LB,lbhr6adt,TRUE,1,,,6
96,toilets,LB,lbhr6adt,TRUE,NAN,,,6
99,toilets,LB,lbhr6adt,TRUE,NAN,,,6
stone with mud,wall,MD,mdhr6hdt,FALSE,1,,,6
stone with mud,wall,MW,mwhr6hdt,FALSE,1,,,6
99,wall,AM,amhr61dt,TRUE,NAN,,,6
99,wall,BD,bdhr61dt,TRUE,NAN,,,6
99,wall,BF,bfhr62dt,TRUE,NAN,,,6
99,wall,BU,buhr61dt,TRUE,NAN,,,6
99,wall,CG,cghr60dt,TRUE,NAN,,,6
99,wall,CI,cihr61dt,TRUE,NAN,,,6
99,wall,CM,cmhr60dt,TRUE,NAN,,,6
99,wall,ET,ethr61dt,TRUE,NAN,,,6
99,wall,GA,gahr60dt,TRUE,NAN,,,6
99,wall,GM,gmhr60dt,TRUE,NAN,,,6
99,wall,HN,hnhr62dt,TRUE,NAN,,,6
99,wall,HT,hthr61dt,TRUE,NAN,,,6
11,water,LB,lbhr6adt,TRUE,,0,0,6
12,water,LB,lbhr6adt,TRUE,,0,0,6
13,water,LB,lbhr6adt,TRUE,,1,0,6
21,water,LB,lbhr6adt,TRUE,,1,0,6
31,water,LB,lbhr6adt,TRUE,,1,0,6
32,water,LB,lbhr6adt,TRUE,,1,1,6
41,water,LB,lbhr6adt,TRUE,,1,0,6
42,water,LB,lbhr6adt,TRUE,,1,1,6
43,water,LB,lbhr6adt,TRUE,,1,1,6
51,water,LB,lbhr6adt,TRUE,,1,1,6
61,water,LB,lbhr6adt,TRUE,,1,1,6
62,water,LB,lbhr6adt,TRUE,,1,1,6
71,water,LB,lbhr6adt,TRUE,,0,0,6
99,water,LB,lbhr6adt,TRUE,,NAN,NAN,6
stone with mud,wall,NM,nmhr61dt,FALSE,1,,,6
stone with mud,wall,NP,nphr60dt,FALSE,1,,,6
stone with mud,wall,PE,pehr61dt,FALSE,1,,,6
stone with mud,wall,PE,pehr6adt,FALSE,1,,,6
stone with mud,wall,PE,pehr6idt,FALSE,1,,,6
stone with mud,wall,RW,rwhr6qdt,FALSE,1,,,6
stone with mud,wall,TG,tghr61dt,FALSE,1,,,6
stone with mud,wall,TJ,tjhr61dt,FALSE,1,,,6
stone with mud,wall,ZM,zmhr61dt,FALSE,1,,,6
stone with mud,wall,BD,bdhr70dt,FALSE,1,,,7
stone with mud,wall,BF,bfhr70dt,FALSE,1,,,7
stone with mud,wall,GH,ghhr70dt,FALSE,1,,,7
stone with mud,wall,KE,kehr70dt,FALSE,1,,,7
stone with mud,wall,KE,kehr7hdt,FALSE,1,,,7
stone with mud,wall,MW,mwhr71dt,FALSE,1,,,7
stone with mud,wall,UG,ughr72dt,FALSE,1,,,7
straw /mats,wall,AO,aohr61dt,FALSE,1,,,6
straw with mud,wall,KY,kyhr61dt,FALSE,1,,,6
straw with mud,wall,KH,khhr72dt,FALSE,1,,,7
"straw, cane",wall,YE,yehr61dt,FALSE,1,,,6
thatched/straw,wall,UG,ughr6adt,FALSE,1,,,6
thatched/straw,wall,UG,ughr72dt,FALSE,1,,,7
tiles/ceramic,wall,MD,mdhr61dt,FALSE,0,,,6
99,wall,KH,khhr61dt,TRUE,NAN,,,6
99,wall,KM,kmhr61dt,TRUE,NAN,,,6
99,wall,LB,lbhr61dt,TRUE,NAN,,,6
99,wall,LB,lbhr6adt,TRUE,NAN,,,6
99,wall,ML,mlhr6hdt,TRUE,NAN,,,6
99,wall,MW,mwhr61dt,TRUE,NAN,,,6
99,wall,NG,nghr61dt,TRUE,NAN,,,6
99,wall,NG,nghr6adt,TRUE,NAN,,,6
99,wall,NI,nihr61dt,TRUE,NAN,,,6
99,wall,PH,phhr61dt,TRUE,NAN,,,6
99,wall,PK,pkhr61dt,TRUE,NAN,,,6
99,wall,RW,rwhr61dt,TRUE,NAN,,,6
99,wall,SL,slhr61dt,TRUE,NAN,,,6
timber,wall,UG,ughr6adt,FALSE,0,,,6
tin,wall,NM,nmhr61dt,FALSE,0,,,6
tin,wall,BD,bdhr70dt,FALSE,0,,,7
tin/ cardborad/ paper/ bags,wall,MZ,mzhr62dt,FALSE,1,,,6
tree trunks,wall,KY,kyhr61dt,FALSE,1,,,6
unburnt bricks,wall,MW,mwhr6hdt,FALSE,1,,,6
unburnt bricks,wall,MW,mwhr71dt,FALSE,1,,,7
unburnt bricks,wall,UG,ughr72dt,FALSE,1,,,7
un-burnt bricks,wall,UG,ughr6adt,FALSE,1,,,6
unburnt bricks with mud,wall,UG,ughr72dt,FALSE,1,,,7
unburnt bricks with plaster,wall,UG,ughr72dt,FALSE,1,,,7
un-burnt bricks with plaster,wall,UG,ughr6adt,FALSE,1,,,6
uncovered adobe,wall,BJ,bjhr61dt,FALSE,1,,,6
uncovered adobe,wall,KY,kyhr61dt,FALSE,1,,,6
uncovered adobe,wall,NM,nmhr61dt,FALSE,1,,,6
uncovered adobe,wall,RW,rwhr6qdt,FALSE,1,,,6
uncovered adobe,wall,TG,tghr61dt,FALSE,1,,,6
uncovered adobe,wall,TJ,tjhr61dt,FALSE,1,,,6
uncovered adobe,wall,BF,bfhr70dt,FALSE,1,,,7
uncovered adobe,wall,GH,ghhr70dt,FALSE,1,,,7
uncovered adobe,wall,KE,kehr70dt,FALSE,1,,,7
uncovered adobe,wall,KE,kehr7hdt,FALSE,1,,,7
used wood,wall,AO,aohr61dt,FALSE,1,,,6
waste materials,wall,DR,drhr61dt,FALSE,1,,,6
waste materials,wall,DR,drhr6adt,FALSE,1,,,6
without walls,wall,CO,cohr61dt,FALSE,1,,,6
wood,wall,CD,cdhr61dt,FALSE,0,,,6
wood,wall,DR,drhr61dt,FALSE,0,,,6
wood,wall,DR,drhr6adt,FALSE,0,,,6
wood,wall,ID,idhr63dt,FALSE,0,,,6
wood,wall,PE,pehr61dt,FALSE,0,,,6
wood,wall,PE,pehr6adt,FALSE,0,,,6
wood,wall,PE,pehr6idt,FALSE,0,,,6
wood planks,wall,ZM,zmhr61dt,FALSE,0,,,6
wood planks / shingles,wall,BJ,bjhr61dt,FALSE,0,,,6
wood planks / shingles,wall,BU,buhr6hdt,FALSE,0,,,6
wood planks / shingles,wall,KY,kyhr61dt,FALSE,0,,,6
wood planks / shingles,wall,NM,nmhr61dt,FALSE,0,,,6
wood planks / shingles,wall,RW,rwhr6qdt,FALSE,0,,,6
99,wall,TL,tlhr61dt,TRUE,NAN,,,6
99,wall,TZ,tzhr63dt,TRUE,NAN,,,6
99,wall,TZ,tzhr6adt,TRUE,NAN,,,6
99,wall,UG,ughr60dt,TRUE,NAN,,,6
96,wall,AM,amhr61dt,TRUE,NAN,,,6
96,wall,BD,bdhr61dt,TRUE,NAN,,,6
96,wall,BF,bfhr62dt,TRUE,NAN,,,6
96,wall,BU,buhr61dt,TRUE,NAN,,,6
96,wall,CG,cghr60dt,TRUE,NAN,,,6
96,wall,CI,cihr61dt,TRUE,NAN,,,6
96,wall,CM,cmhr60dt,TRUE,NAN,,,6
96,wall,ET,ethr61dt,TRUE,NAN,,,6
96,wall,GA,gahr60dt,TRUE,NAN,,,6
96,wall,GM,gmhr60dt,TRUE,NAN,,,6
96,wall,HN,hnhr62dt,TRUE,NAN,,,6
96,wall,HT,hthr61dt,TRUE,NAN,,,6
wood planks / shingles,wall,TG,tghr61dt,FALSE,0,,,6
wood planks / shingles,wall,TJ,tjhr61dt,FALSE,0,,,6
wood planks / shingles,wall,BD,bdhr70dt,FALSE,0,,,7
wood planks / shingles,wall,GH,ghhr70dt,FALSE,0,,,7
wood planks / shingles,wall,KE,kehr70dt,FALSE,0,,,7
wood planks / shingles,wall,MW,mwhr71dt,FALSE,0,,,7
wood planks/shingles,wall,CD,cdhr61dt,FALSE,0,,,6
wood planks/shingles,wall,LS,lshr61dt,FALSE,0,,,6
wood planks/shingles,wall,MD,mdhr61dt,FALSE,0,,,6
wood planks/shingles,wall,MD,mdhr6hdt,FALSE,0,,,6
wood planks/shingles,wall,NP,nphr60dt,FALSE,0,,,6
wood planks/shingles,wall,BF,bfhr70dt,FALSE,0,,,7
wood planks/shingles,wall,KE,kehr7hdt,FALSE,0,,,7
wood planks/shingles,wall,KH,khhr72dt,FALSE,0,,,7
wood planks/shingles,wall,UG,ughr72dt,FALSE,0,,,7
wood stem,wall,ID,idhr63dt,FALSE,1,,,6
wood/ metal planks,wall,MZ,mzhr62dt,FALSE,0,,,6
wooden plank,wall,AO,aohr61dt,FALSE,0,,,6
woven bamboo,wall,ID,idhr63dt,FALSE,1,,,6
"zinc, canvas, plastics",wall,CO,cohr61dt,FALSE,0,,,6
borehole in yard/plot,water,UG,ughr60dt,FALSE,,1,0,6
borehole in yard/plot,water,UG,ughr72dt,FALSE,,1,0,7
borehole with pump,water,MZ,mzhr62dt,FALSE,,1,0,6
bottled water,water,EG,eghr61dt,FALSE,,0,0,6
bottled water,water,AO,aohr61dt,FALSE,,0,0,6
bottled water,water,BD,bdhr61dt,FALSE,,0,0,6
bottled water,water,BJ,bjhr61dt,FALSE,,0,0,6
bottled water,water,BU,buhr61dt,FALSE,,0,0,6
bottled water,water,CD,cdhr61dt,FALSE,,0,0,6
bottled water,water,CO,cohr61dt,FALSE,,0,0,6
bottled water,water,DR,drhr61dt,FALSE,,0,0,6
bottled water,water,DR,drhr6adt,FALSE,,0,0,6
bottled water,water,ID,idhr63dt,FALSE,,0,0,6
bottled water,water,JO,johr61dt,FALSE,,0,0,6
bottled water,water,JO,johr6cdt,FALSE,,0,0,6
bottled water,water,KY,kyhr61dt,FALSE,,0,0,6
bottled water,water,LS,lshr61dt,FALSE,,0,0,6
96,wall,KH,khhr61dt,TRUE,NAN,,,6
96,wall,KM,kmhr61dt,TRUE,NAN,,,6
96,wall,LB,lbhr61dt,TRUE,NAN,,,6
96,wall,LB,lbhr6adt,TRUE,NAN,,,6
96,wall,ML,mlhr6hdt,TRUE,NAN,,,6
96,wall,MW,mwhr61dt,TRUE,NAN,,,6
96,wall,NG,nghr61dt,TRUE,NAN,,,6
96,wall,NG,nghr6adt,TRUE,NAN,,,6
96,wall,NI,nihr61dt,TRUE,NAN,,,6
96,wall,PH,phhr61dt,TRUE,NAN,,,6
96,wall,PK,pkhr61dt,TRUE,NAN,,,6
96,wall,RW,rwhr61dt,TRUE,NAN,,,6
96,wall,SL,slhr61dt,TRUE,NAN,,,6
96,wall,TL,tlhr61dt,TRUE,NAN,,,6
bottled water,water,MD,mdhr61dt,FALSE,,0,0,6
bottled water,water,MD,mdhr6hdt,FALSE,,0,0,6
bottled water,water,ML,mlhr6hdt,FALSE,,0,0,6
bottled water,water,MZ,mzhr62dt,FALSE,,0,0,6
bottled water,water,NI,nihr61dt,FALSE,,0,0,6
bottled water,water,NM,nmhr61dt,FALSE,,0,0,6
bottled water,water,NP,nphr60dt,FALSE,,0,0,6
bottled water,water,PE,pehr61dt,FALSE,,0,0,6
bottled water,water,PE,pehr6adt,FALSE,,0,0,6
bottled water,water,PE,pehr6idt,FALSE,,0,0,6
bottled water,water,PH,phhr61dt,FALSE,,0,0,6
bottled water,water,RW,rwhr6qdt,FALSE,,0,0,6
bottled water,water,TG,tghr61dt,FALSE,,0,0,6
11,floor,ML,mlhr6hdt,TRUE,1,,,6
12,floor,ML,mlhr6hdt,TRUE,1,,,6
21,floor,ML,mlhr6hdt,TRUE,1,,,6
22,floor,ML,mlhr6hdt,TRUE,1,,,6
31,floor,ML,mlhr6hdt,TRUE,0,,,6
32,floor,ML,mlhr6hdt,TRUE,0,,,6
33,floor,ML,mlhr6hdt,TRUE,0,,,6
34,floor,ML,mlhr6hdt,TRUE,0,,,6
35,floor,ML,mlhr6hdt,TRUE,0,,,6
96,floor,ML,mlhr6hdt,TRUE,NAN,,,6
99,floor,ML,mlhr6hdt,TRUE,NAN,,,6
bottled water,water,TJ,tjhr61dt,FALSE,,0,0,6
bottled water,water,TZ,tzhr6adt,FALSE,,0,0,6
bottled water,water,UG,ughr60dt,FALSE,,0,0,6
bottled water,water,UG,ughr6adt,FALSE,,0,0,6
bottled water,water,YE,yehr61dt,FALSE,,0,0,6
bottled water,water,ZM,zmhr61dt,FALSE,,0,0,6
bottled water,water,ZW,zwhr62dt,FALSE,,0,0,6
bottled water,water,BD,bdhr70dt,FALSE,,0,0,7
bottled water,water,BF,bfhr70dt,FALSE,,0,0,7
bottled water,water,GH,ghhr70dt,FALSE,,0,0,7
bottled water,water,KE,kehr70dt,FALSE,,0,0,7
96,wall,TZ,tzhr63dt,TRUE,NAN,,,6
96,wall,TZ,tzhr6adt,TRUE,NAN,,,6
96,wall,UG,ughr60dt,TRUE,NAN,,,6
44,wall,GA,gahr60dt,TRUE,0,,,6
43,wall,GA,gahr60dt,TRUE,0,,,6
42,wall,GA,gahr60dt,TRUE,0,,,6
41,wall,GA,gahr60dt,TRUE,0,,,6
38,wall,PK,pkhr61dt,TRUE,0,,,6
37,wall,KM,kmhr61dt,TRUE,0,,,6
37,wall,NI,nihr61dt,TRUE,0,,,6
37,wall,PH,phhr61dt,TRUE,0,,,6
37,wall,PK,pkhr61dt,TRUE,0,,,6
36,wall,AM,amhr61dt,TRUE,0,,,6
36,wall,BD,bdhr61dt,TRUE,0,,,6
36,wall,BF,bfhr62dt,TRUE,0,,,6
36,wall,BU,buhr61dt,TRUE,0,,,6
36,wall,CI,cihr61dt,TRUE,0,,,6
bottled water,water,KE,kehr7hdt,FALSE,,0,0,7
bottled water,water,MW,mwhr71dt,FALSE,,0,0,7
bottled water,water,UG,ughr72dt,FALSE,,0,0,7
cart with small tank,water,EG,eghr61dt,FALSE,,1,1,6
cart with small tank,water,AO,aohr61dt,FALSE,,1,1,6
cart with small tank,water,BD,bdhr61dt,FALSE,,1,1,6
cart with small tank,water,BJ,bjhr61dt,FALSE,,1,1,6
cart with small tank,water,BU,buhr61dt,FALSE,,1,1,6
cart with small tank,water,CD,cdhr61dt,FALSE,,1,1,6
cart with small tank,water,DR,drhr61dt,FALSE,,1,1,6
cart with small tank,water,DR,drhr6adt,FALSE,,1,1,6
cart with small tank,water,KY,kyhr61dt,FALSE,,1,1,6
cart with small tank,water,ML,mlhr6hdt,FALSE,,1,1,6
cart with small tank,water,NI,nihr61dt,FALSE,,1,1,6
11,floor,MW,mwhr61dt,TRUE,1,,,6
12,floor,MW,mwhr61dt,TRUE,1,,,6
21,floor,MW,mwhr61dt,TRUE,1,,,6
22,floor,MW,mwhr61dt,TRUE,1,,,6
23,floor,MW,mwhr61dt,TRUE,1,,,6
31,floor,MW,mwhr61dt,TRUE,0,,,6
32,floor,MW,mwhr61dt,TRUE,0,,,6
33,floor,MW,mwhr61dt,TRUE,0,,,6
34,floor,MW,mwhr61dt,TRUE,0,,,6
35,floor,MW,mwhr61dt,TRUE,0,,,6
96,floor,MW,mwhr61dt,TRUE,NAN,,,6
99,floor,MW,mwhr61dt,TRUE,NAN,,,6
11,toilets,MW,mwhr61dt,TRUE,0,,,6
21,toilets,MW,mwhr61dt,TRUE,0,,,6
22,toilets,MW,mwhr61dt,TRUE,0,,,6
23,toilets,MW,mwhr61dt,TRUE,1,,,6
31,toilets,MW,mwhr61dt,TRUE,1,,,6
41,toilets,MW,mwhr61dt,TRUE,0,,,6
42,toilets,MW,mwhr61dt,TRUE,1,,,6
43,toilets,MW,mwhr61dt,TRUE,1,,,6
96,toilets,MW,mwhr61dt,TRUE,NAN,,,6
99,toilets,MW,mwhr61dt,TRUE,NAN,,,6
36,wall,CM,cmhr60dt,TRUE,0,,,6
36,wall,ET,ethr61dt,TRUE,0,,,6
36,wall,GM,gmhr60dt,TRUE,0,,,6
36,wall,KH,khhr61dt,TRUE,0,,,6
36,wall,KM,kmhr61dt,TRUE,0,,,6
36,wall,ML,mlhr6hdt,TRUE,0,,,6
36,wall,MW,mwhr61dt,TRUE,0,,,6
36,wall,NI,nihr61dt,TRUE,0,,,6
36,wall,PH,phhr61dt,TRUE,0,,,6
36,wall,PK,pkhr61dt,TRUE,0,,,6
36,wall,RW,rwhr61dt,TRUE,0,,,6
36,wall,SL,slhr61dt,TRUE,0,,,6
36,wall,TL,tlhr61dt,TRUE,0,,,6
36,wall,TZ,tzhr6adt,TRUE,0,,,6
35,wall,AM,amhr61dt,TRUE,0,,,6
11,water,MW,mwhr61dt,TRUE,,0,0,6
12,water,MW,mwhr61dt,TRUE,,0,0,6
13,water,MW,mwhr61dt,TRUE,,1,0,6
21,water,MW,mwhr61dt,TRUE,,1,0,6
31,water,MW,mwhr61dt,TRUE,,1,0,6
32,water,MW,mwhr61dt,TRUE,,1,1,6
41,water,MW,mwhr61dt,TRUE,,1,0,6
42,water,MW,mwhr61dt,TRUE,,1,1,6
43,water,MW,mwhr61dt,TRUE,,1,1,6
51,water,MW,mwhr61dt,TRUE,,1,1,6
61,water,MW,mwhr61dt,TRUE,,1,1,6
62,water,MW,mwhr61dt,TRUE,,1,1,6
71,water,MW,mwhr61dt,TRUE,,0,0,6
96,water,MW,mwhr61dt,TRUE,,NAN,NAN,6
99,water,MW,mwhr61dt,TRUE,,NAN,NAN,6
cart with small tank,water,NM,nmhr61dt,FALSE,,1,1,6
cart with small tank,water,PH,phhr61dt,FALSE,,1,1,6
cart with small tank,water,RW,rwhr6qdt,FALSE,,1,1,6
cart with small tank,water,TG,tghr61dt,FALSE,,1,1,6
cart with small tank,water,TJ,tjhr61dt,FALSE,,1,1,6
cart with small tank,water,TZ,tzhr6adt,FALSE,,1,1,6
cart with small tank,water,ZM,zmhr61dt,FALSE,,1,1,6
cart with small tank,water,ZW,zwhr62dt,FALSE,,1,1,6
cart with small tank,water,BD,bdhr70dt,FALSE,,1,1,7
cart with small tank,water,BF,bfhr70dt,FALSE,,1,1,7
cart with small tank,water,GH,ghhr70dt,FALSE,,1,1,7
cart with small tank,water,KE,kehr70dt,FALSE,,1,1,7
cart with small tank,water,KE,kehr7hdt,FALSE,,1,1,7
cart with small tank,water,UG,ughr72dt,FALSE,,1,1,7
