Id ,year,budget-type,l1,l2,l3,l4,value
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-loans,62057532000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,government-funded,17986000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,,,21901073780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,,1683073780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,wage,253485780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,non-wage,1429588000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,,20218000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-grants,400000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-loans,0
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,government-funded,19818000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,,,99645989060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,,8645989060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,wage,196524060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,non-wage,8449465000
