Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Development Revenues,Wakiso District,District Government,"8,926",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Wakiso District,District Government,0,Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,Locally Raised Revenues
Revenue,Development Revenues,Wakiso District,District Government,"40,000",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Locally Raised Revenues
Revenue,Development Revenues,Wakiso District,District Government,"107,122",Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,LGMSD (Former LGDP)
Revenue,Development Revenues,Wakiso District,District Government,"96,131",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,LGMSD (Former LGDP)
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"72,777",Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"70,996",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"223,552",Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,Non Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"247,413",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Non Wage
Expenditure,Development Expenditure,Wakiso District,District Government,161880.535,Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,Domestic Development
Expenditure,Development Expenditure,Wakiso District,District Government,"760,570",Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Domestic Development
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 10: Planning,2012/13 Approved Budget,Vote: 555,Donor Development
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 10: Planning,2013/14 Approved Budget,Vote: 555,Donor Development
Expenditure,Development Expenditure,Wakiso District,District Government,"560,032",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Function Cost (UShs '000)
Expenditure,Development Expenditure,Wakiso District,District Government,"1,078,979",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Function Cost (UShs '000)
Expenditure,Development Expenditure,Wakiso District,District Government,"560,032",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Cost of Workplan (UShs '000):
Expenditure,Development Expenditure,Wakiso District,District Government,"1,078,979",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Cost of Workplan (UShs '000):
Revenue,Recurrent Revenues,Wakiso District,District Government,"6,703",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Wakiso District,District Government,"9,965",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Wakiso District,District Government,"15,161",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Wakiso District,District Government,"56,880",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Wakiso District,District Government,"108,621",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Wakiso District,District Government,"163,984",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Wakiso District,District Government,"56,251",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Wakiso District,District Government,"58,946",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Wakiso District,District Government,"22,802",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Locally Raised Revenues
Revenue,Recurrent Revenues,Wakiso District,District Government,"50,002",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Locally Raised Revenues
Revenue,Recurrent Revenues,Wakiso District,District Government,"334,893",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Function Cost (UShs '000)
Revenue,Recurrent Revenues,Wakiso District,District Government,"339,777",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Function Cost (UShs '000)
Revenue,Recurrent Revenues,Wakiso District,District Government,"334,893",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Cost of Workplan (UShs '000):
Revenue,Recurrent Revenues,Wakiso District,District Government,"339,777",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Cost of Workplan (UShs '000):
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"94,211",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"134,282",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"114,693",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Non Wage
Expenditure,Recurrent Expenditure,Wakiso District,District Government,"205,495",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Non Wage
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Domestic Development
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Domestic Development
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 555,Donor Development
Expenditure,Development Expenditure,Wakiso District,District Government,0,Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 555,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"78,046",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"4,500",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"19,570",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"99,053",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"143,836",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"18,547",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"27,692",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"349,960",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"429,675",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"125,194",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Transfer of Urban Unconditional Grant - Wage
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"462,081",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"57,122",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,"30,000",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"200,666",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"550,053",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"122,100",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"273,960",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"87,122",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"462,081",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"20,901",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"7,200",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"107,184",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"92,133",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,500",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"29,822",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"160,494",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"69,356",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"160,494",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"69,356",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"142,585",Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"129,155",Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 2: Finance,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,812",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,812",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"106,560",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Kamwenge District,District Government,"117,240",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Kamwenge District,District Government,"35,425",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"36,897",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"145,080",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Kamwenge District,District Government,"145,080",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Kamwenge District,District Government,"44,601",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"48,948",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"7,101",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"23,400",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"23,400",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"192,513",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"192,513",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,120",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,120",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Development Revenues,Kamwenge District,District Government,"48,000",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,"16,000",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Unspent balances - Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Unspent balances - Locally Raised Revenues
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"192,513",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"192,513",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"411,999",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"410,534",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"48,000",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"16,000",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,NAADS (Districts) - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"288,285",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,NAADS (Districts) - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"93,103",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Kamwenge District,District Government,"93,013",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Kamwenge District,District Government,"16,340",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"24,283",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"16,945",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"6,240",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"189,407",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"95,880",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"26,925",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,002",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Conditional Grant to Agric. Ext Salaries
Revenue,Development Revenues,Kamwenge District,District Government,"379,861",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"233,920",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"1,361,438",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Conditional Grant for NAADS
Revenue,Development Revenues,Kamwenge District,District Government,"1,088,966",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Conditional Grant for NAADS
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Unspent balances - donor
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Unspent balances - donor
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"189,407",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"412,167",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"153,312",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"123,535",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"1,361,438",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"1,088,966",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"379,861",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"233,920",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"187,496",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"187,496",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"1,319,786",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"1,866,500",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"8,988",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"8,988",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"5,883",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"5,884",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"54,540",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Kamwenge District,District Government,"54,540",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Conditional Grant to NGO Hospitals
Revenue,Development Revenues,Kamwenge District,District Government,"215,593",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"348,648",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"134,950",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Development Revenues,Kamwenge District,District Government,"71,550",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Development Revenues,Kamwenge District,District Government,"187,450",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Conditional Grant to PHC - development
Revenue,Development Revenues,Kamwenge District,District Government,"187,462",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Conditional Grant to PHC - development
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"1,294,760",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"1,866,500",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"270,474",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"256,908",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"187,450",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"393,962",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"215,593",Workplan 5: Health,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"348,648",Workplan 5: Health,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"15,076",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"28,566",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"114,700",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Transfers for Non Wage Technical & Farm
Revenue,Recurrent Revenues,Kamwenge District,District Government,"120,738",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Transfers for Non Wage Technical & Farm
Revenue,Recurrent Revenues,Kamwenge District,District Government,"122,958",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Transfers for Non Wage Technical Institut
Revenue,Recurrent Revenues,Kamwenge District,District Government,"150,832",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Transfers for Non Wage Technical Institut
Revenue,Recurrent Revenues,Kamwenge District,District Government,"165,794",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Transfers for Wage Technical & Farm Sch
Revenue,Recurrent Revenues,Kamwenge District,District Government,0,Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Transfers for Wage Technical & Farm Sch
Revenue,Recurrent Revenues,Kamwenge District,District Government,"106,284",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Transfers for Wage Technical Institutes
Revenue,Recurrent Revenues,Kamwenge District,District Government,0,Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Transfers for Wage Technical Institutes
Revenue,Recurrent Revenues,Kamwenge District,District Government,"31,575",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kamwenge District,District Government,"33,254",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kamwenge District,District Government,"928,299",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kamwenge District,District Government,"822,366",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,309",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"4,290",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,0,Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,300",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"82,690",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"82,690",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
